FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00000100,2025-03-26,2025-03,18,06,1142,95816,0.31,HO3,2511,1,1,2415,2,38,True,34,9,ASSIST03,Independent,2073.38,1917.88,93.3,311.01,112.2,349122.63,0.0,0,1.0,1.0,12,False,False,False,0.0968,Recurring,0.0,False
HA00000101,2022-01-15,2022-01,18,36,120,10583,0.21,HO3,2537,1,2,1645,1,43,False,53,2,INTRNL06,Independent,2668.2,2468.08,120.07,400.23,130.05,325918.7,0.0,0,1.0,1.0,12,False,False,False,0.0334,New,0.0,True
HA00000102,2022-03-06,2022-03,18,12,863,32084,0.86,HO3,2511,1,2,1716,1,40,True,46,2,ASSIST03,Independent,1007.51,931.95,45.34,151.13,80.23,381658.65,10595.01,1,1.0,1.0,12,False,False,False,0.0195,New,5595.01,False
HA00000103,2023-06-05,2023-06,20,12,1908,34201,0.13,HO2,2511,4,3,2167,2,42,True,52,2,ASSIST03,Independent,2644.07,2445.76,118.98,396.61,129.32,426130.99,11813.31,1,1.0,1.0,12,False,False,True,0.0703,Existing,6813.31,True
HA00000104,2025-09-29,2025-09,20,06,1797,95814,0.6,HO2,2511,4,1,1602,1,23,True,26,8,INTRNL06,Captive,1682.5,1556.31,75.71,168.25,100.48,381138.69,0.0,0,1.0,1.0,12,False,False,False,0.0304,New,0.0,True
HA00000105,2025-02-26,2025-02,20,36,847,12203,0.04,HO2,2511,1,1,2312,2,38,False,51,2,INTRNL06,Captive,3154.18,2917.62,141.94,315.42,144.63,375548.51,0.0,0,1.0,1.0,12,True,False,False,0.012,New,0.0,True
HA00000106,2023-10-10,2023-10,18,12,946,32003,0.89,HO3,2511,1,1,2109,1,41,True,35,9,ASSIST01,Captive,2188.81,2024.65,98.5,218.88,115.66,712708.55,11326.38,1,1.0,1.0,12,False,False,False,0.0031,New,8826.38,True
HA00000107,2024-12-22,2024-12,20,12,223,33980,0.07,HO2,2511,6,1,800,1,39,False,53,2,ASSIST03,Independent,745.33,689.43,33.54,111.8,72.36,1395477.88,0.0,0,0.4986,0.5,6,False,False,False,0.1207,Recurring,0.0,True
HA00000108,2025-03-08,2025-03,19,18,650,60901,0.34,HO6,2511,1,1,2777,1,32,False,51,9,INTRNL06,Independent,3411.37,3155.52,153.51,511.71,152.34,444990.54,0.0,0,1.0,1.0,12,True,True,False,0.0526,New,0.0,True
HA00000109,2023-08-16,2023-08,18,36,776,10950,0.34,HO3,2511,1,1,1837,3,18,True,67,9,ASSIST03,Direct,2210.16,2044.4,99.46,176.81,116.3,263760.0,0.0,0,1.0,1.0,12,False,False,False,0.0435,New,0.0,False
HA00000110,2023-01-27,2023-01,18,48,1719,75215,0.25,HO3,2500,1,5,1872,2,19,True,39,9,INTRNL06,Independent,4728.29,4373.67,212.77,709.24,191.85,408310.11,0.0,0,0.4986,0.5,6,False,False,False,0.0363,Existing,0.0,True
HA00000111,2023-02-23,2023-02,18,36,743,11215,0.63,HO3,2511,1,3,2715,2,47,False,48,9,ASSIST01,Independent,2196.56,2031.82,98.85,329.48,115.9,124328.18,0.0,0,1.0,1.0,12,False,False,False,0.023,New,0.0,True
HA00000112,2022-10-16,2022-10,20,36,1396,10019,0.21,HO2,2511,6,1,2715,2,29,True,43,1,ASSIST01,Captive,3063.29,2833.54,137.85,306.33,141.9,720745.86,0.0,0,0.4986,0.5,6,False,False,False,0.0125,New,0.0,False
HA00000113,2023-01-14,2023-01,18,48,892,75215,0.22,HO3,2511,1,2,2313,1,29,True,54,9,ASSIST03,Independent,5043.74,4665.46,226.97,756.56,201.31,585602.27,0.0,0,1.0,1.0,12,False,False,False,0.0745,Existing,0.0,True
HA00000114,2022-08-19,2022-08,18,12,875,32901,0.21,HO3,2511,1,1,2229,1,4,False,62,6,ASSIST03,Captive,3558.55,3291.66,160.13,355.86,156.76,679970.75,0.0,0,1.0,1.0,12,False,False,False,0.0099,New,0.0,True
HA00000115,2024-10-14,2024-10,18,06,985,93101,0.15,HO3,2511,2,5,2256,2,16,True,43,2,INTRNL06,Direct,1915.39,1771.74,86.19,153.23,107.46,933340.87,0.0,0,1.0,1.0,12,False,False,False,0.0569,Existing,0.0,True
HA00000116,2022-02-10,2022-02,18,48,1996,75202,0.08,HO3,2500,4,2,1818,2,21,False,35,8,INTRNL06,Independent,1543.61,1427.84,69.46,231.54,96.31,345661.99,0.0,0,1.0,1.0,12,False,False,False,0.0697,Existing,0.0,True
HA00000117,2024-11-17,2024-11,18,12,894,32003,0.78,HO3,2511,1,3,1458,2,2,True,34,9,INTRNL06,Independent,1748.54,1617.4,78.68,262.28,102.46,613679.78,1362.38,1,1.0,1.0,12,False,False,False,0.0435,New,362.38,True
HA00000118,2022-05-15,2022-05,18,26,1947,48202,0.56,HO3,2500,1,3,1566,1,2,False,47,2,INTRNL06,Direct,1001.96,926.81,45.09,80.16,80.06,254080.35,0.0,0,1.0,1.0,12,False,False,False,0.1173,Recurring,0.0,True
HA00000119,2022-07-20,2022-07,18,36,258,11215,0.42,HO3,2500,1,1,1864,1,35,True,45,9,ASSIST01,Independent,1185.95,1097.0,53.37,177.89,85.58,346963.18,0.0,0,1.0,1.0,12,False,False,False,0.0404,Existing,0.0,True
HA00000120,2024-02-19,2024-02,19,18,683,62701,0.66,HO6,2500,1,2,2468,1,28,True,35,9,ASSIST03,Direct,2234.36,2066.78,100.55,178.75,117.03,296160.0,0.0,0,1.0,1.0,12,False,False,False,0.075,Existing,0.0,True
HA00000121,2024-07-18,2024-07,18,26,380,48503,0.22,HO3,2500,1,3,3448,1,41,False,52,8,INTRNL06,Independent,5329.93,4930.19,239.85,799.49,209.9,578121.9,0.0,0,1.0,1.0,12,False,False,False,0.0468,Existing,0.0,True
HA00000122,2024-11-22,2024-11,19,12,927,32084,0.64,HO6,2511,1,1,2727,2,3,False,51,2,ASSIST03,Independent,3284.39,3038.06,147.8,492.66,148.53,164837.33,1453.95,1,1.0,1.0,12,False,False,True,0.0665,Existing,0.0,True
HA00000123,2024-12-07,2024-12,18,06,172,91101,0.79,HO3,2537,1,1,800,2,64,True,54,5,ASSIST03,Captive,580.04,536.54,26.1,58.0,67.4,310495.63,0.0,0,0.4986,0.5,6,False,False,True,0.0261,New,0.0,True
HA00000124,2023-05-18,2023-05,7,12,653,32801,0.81,MHO,2500,6,1,2589,1,40,True,41,1,ASSIST03,Independent,2364.12,2186.81,106.39,354.62,120.92,673140.0,10543.49,3,1.0,1.0,12,True,False,True,0.0971,Recurring,5543.49,True
HA00000125,2023-02-11,2023-02,18,48,911,75201,0.23,HO3,2511,2,1,1000,1,21,False,23,8,INTRNL06,Captive,800.9,740.83,36.04,80.09,74.03,354213.88,0.0,0,1.0,1.0,12,False,False,False,0.0504,Existing,0.0,True
HA00000126,2024-03-15,2024-03,19,48,1870,78201,0.0,HO6,2500,1,1,2114,1,36,True,36,9,ASSIST01,Direct,1452.44,1343.51,65.36,116.2,93.57,300154.27,0.0,0,1.0,1.0,12,False,False,False,0.0494,Existing,0.0,False
HA00000127,2022-04-09,2022-04,18,12,1124,33629,0.34,HO3,2500,1,1,1398,1,52,True,28,6,ASSIST03,Independent,2093.11,1936.13,94.19,313.97,112.79,262419.58,0.0,0,1.0,1.0,12,False,True,False,0.1863,Recurring,0.0,True
HA00000128,2023-11-15,2023-11,20,48,1735,78202,0.44,HO2,2500,1,1,1472,1,8,True,27,3,INTRNL06,Direct,1462.38,1352.7,65.81,116.99,93.87,411330.5,0.0,0,1.0,1.0,12,False,False,False,0.0459,Existing,0.0,True
HA00000129,2023-12-27,2023-12,7,48,321,77380,0.23,MHO,2500,6,1,2409,2,33,False,47,9,INTRNL06,Independent,1295.41,1198.25,58.29,194.31,88.86,1032670.6,0.0,0,1.0,1.0,12,False,False,False,0.1296,Recurring,0.0,True
HA00000130,2024-08-18,2024-08,18,06,1236,90802,0.26,HO3,2500,1,1,1364,1,31,False,68,5,INTRNL06,Independent,939.99,869.49,42.3,141.0,78.2,293994.47,0.0,0,1.0,1.0,12,False,False,False,0.0598,Existing,0.0,True
HA00000131,2023-09-05,2023-09,19,48,921,78202,0.74,HO6,2537,1,1,1180,2,56,True,21,9,ASSIST03,Independent,1685.89,1559.45,75.87,252.88,100.58,712927.81,0.0,0,1.0,1.0,12,False,False,True,0.0105,New,0.0,False
HA00000132,2023-10-05,2023-10,18,18,341,62701,0.81,HO3,2500,1,5,2592,1,41,True,41,3,ASSIST03,Independent,2150.21,1988.94,96.76,322.53,114.51,533270.23,0.0,0,1.0,1.0,12,True,False,False,0.0221,New,0.0,True
HA00000133,2024-10-25,2024-10,18,48,1491,77840,0.76,HO3,2511,6,5,2863,1,38,True,52,9,ASSIST01,Captive,2365.51,2188.1,106.45,236.55,120.97,744380.0,0.0,0,1.0,1.0,12,False,False,False,0.05,Existing,0.0,True
HA00000134,2025-05-26,2025-05,18,36,337,11354,0.1,HO3,2500,1,1,2858,2,21,True,43,10,ASSIST01,Independent,3773.8,3490.77,169.82,566.07,163.21,386110.0,0.0,0,1.0,1.0,12,False,False,False,0.0054,New,0.0,True
HA00000135,2023-05-18,2023-05,18,12,1905,32901,0.06,HO3,2511,6,2,2726,3,52,False,21,9,ASSIST03,Captive,1893.28,1751.28,85.2,189.33,106.8,648962.92,0.0,0,0.4986,0.5,6,False,False,False,0.0297,New,0.0,False
HA00000136,2024-02-06,2024-02,18,36,1948,10019,0.58,HO3,2511,1,2,3855,1,35,False,73,2,ASSIST01,Captive,5605.44,5185.03,252.24,560.54,218.16,1161071.6,0.0,0,0.4986,0.5,6,False,False,False,0.0904,Recurring,0.0,True
HA00000137,2023-02-02,2023-02,7,12,653,33705,0.1,MHO,2511,6,1,2011,1,1,False,62,10,INTRNL06,Independent,1669.27,1544.07,75.12,250.39,100.08,445051.53,0.0,0,1.0,1.0,12,False,False,False,0.0169,New,0.0,True
HA00000138,2024-05-20,2024-05,19,48,1427,75215,0.11,HO6,2511,1,1,1542,2,28,True,45,9,ASSIST01,Independent,1167.59,1080.02,52.54,175.14,85.03,206405.15,0.0,0,1.0,1.0,12,True,False,False,0.0487,Existing,0.0,False
HA00000139,2024-03-05,2024-03,20,36,337,11901,0.8,HO2,2537,1,1,3053,1,11,True,45,8,ASSIST03,Captive,4399.08,4069.15,197.96,439.91,181.97,366360.0,0.0,0,1.0,1.0,12,False,False,False,0.0375,Existing,0.0,True
HA00000140,2023-01-28,2023-01,18,26,679,48858,0.06,HO3,2537,2,1,2676,2,42,True,48,3,INTRNL06,Direct,3880.5,3589.46,174.62,310.44,166.42,385344.0,0.0,0,1.0,1.0,12,False,True,False,0.1755,Recurring,0.0,True
HA00000141,2022-07-26,2022-07,18,48,1649,78201,0.41,HO3,2511,6,1,1843,1,25,True,61,9,INTRNL06,Independent,1797.9,1663.06,80.91,269.68,103.94,1332589.64,0.0,0,0.4986,0.5,6,False,False,False,0.0274,New,0.0,True
HA00000142,2024-11-04,2024-11,18,12,1309,33458,0.08,HO3,2500,4,1,2134,3,38,True,32,10,ASSIST01,Independent,1498.78,1386.37,67.45,224.82,94.96,1042118.76,0.0,0,1.0,1.0,12,False,False,False,0.0512,Existing,0.0,False
HA00000143,2024-06-10,2024-06,19,26,1035,48201,0.28,HO6,2511,1,1,2907,2,44,False,46,10,INTRNL06,Independent,3932.25,3637.33,176.95,589.84,167.97,584743.57,0.0,0,0.4986,0.5,6,False,True,False,0.1292,Recurring,0.0,True
HA00000144,2024-05-13,2024-05,18,36,912,12601,0.21,HO3,2500,6,2,1491,1,20,False,33,2,INTRNL06,Independent,1697.0,1569.72,76.36,254.55,100.91,969094.43,0.0,0,1.0,1.0,12,False,False,False,0.0358,Existing,0.0,True
HA00000145,2024-01-13,2024-01,18,06,903,95814,0.37,HO3,2511,1,1,2963,2,1,False,53,9,INTRNL06,Captive,4551.51,4210.15,204.82,455.15,186.55,305011.38,0.0,0,1.0,1.0,12,False,False,False,0.1122,Recurring,0.0,True
HA00000146,2025-06-18,2025-06,20,06,1554,93101,0.4,HO2,2500,1,2,2458,1,39,True,46,2,INTRNL06,Direct,2259.01,2089.58,101.66,180.72,117.77,522686.54,0.0,0,1.0,1.0,12,False,False,False,0.0407,Existing,0.0,True
HA00000147,2023-07-18,2023-07,18,26,102,48912,0.24,HO3,2500,2,1,2844,2,39,True,55,9,ASSIST03,Independent,3066.43,2836.45,137.99,459.96,141.99,503358.67,0.0,0,1.0,1.0,12,False,False,False,0.0766,Existing,0.0,True
HA00000148,2024-10-17,2024-10,18,12,1309,33101,0.15,HO3,2500,1,1,1098,1,1,True,37,9,ASSIST01,Independent,989.39,915.19,44.52,148.41,79.68,523635.62,0.0,0,0.4986,0.5,6,True,True,False,0.0589,New,0.0,True
HA00000149,2022-04-06,2022-04,19,18,1079,62701,0.59,HO6,2537,2,2,2536,1,25,True,51,9,INTRNL06,Direct,2444.55,2261.21,110.0,195.56,123.34,534328.75,0.0,0,1.0,1.0,12,False,True,False,0.0874,Existing,0.0,True
HA00000150,2023-04-30,2023-04,19,48,1501,75201,0.43,HO6,2500,1,2,986,2,47,True,44,10,ASSIST03,Independent,1380.04,1276.54,62.1,207.01,91.4,378055.96,0.0,0,1.0,1.0,12,False,True,True,0.0722,Existing,0.0,True
HA00000151,2025-12-01,2025-12,19,36,169,11901,0.48,HO6,2537,1,1,3174,1,18,True,47,2,INTRNL06,Direct,4201.89,3886.75,189.09,336.15,176.06,917940.06,0.0,0,0.4986,0.5,6,False,True,False,0.0771,Existing,0.0,True
HA00000152,2022-08-19,2022-08,18,18,376,60301,0.24,HO3,2511,1,3,2265,1,15,False,52,4,INTRNL06,Direct,1943.17,1797.43,87.44,155.45,108.3,236793.79,0.0,0,0.4986,0.5,6,False,True,False,0.1007,Existing,0.0,True
HA00000153,2024-01-19,2024-01,18,18,702,60601,0.18,HO3,2500,6,1,1972,2,45,False,53,9,ASSIST01,Direct,925.57,856.15,41.65,74.05,77.77,928992.33,0.0,0,1.0,1.0,12,False,True,False,0.161,Recurring,0.0,True
HA00000154,2025-04-09,2025-04,18,48,1089,75215,0.41,HO3,2500,1,1,1548,2,20,False,66,1,ASSIST01,Independent,1174.47,1086.38,52.85,176.17,85.23,372269.36,0.0,0,1.0,1.0,12,False,True,False,0.115,Existing,0.0,True
HA00000155,2023-06-25,2023-06,19,48,538,79902,0.73,HO6,2511,2,1,800,1,42,False,47,8,ASSIST01,Captive,1230.63,1138.33,55.38,123.06,86.92,186612.33,11560.48,1,1.0,1.0,12,False,True,False,0.1262,Recurring,9060.48,True
HA00000156,2024-11-25,2024-11,18,36,497,11901,0.39,HO3,2537,1,1,3932,2,52,True,43,9,INTRNL06,Independent,5010.9,4635.08,225.49,751.63,200.33,471840.0,0.0,0,1.0,1.0,12,False,True,False,0.1041,Existing,0.0,False
HA00000157,2023-06-09,2023-06,18,36,530,10950,0.63,HO3,2511,1,1,2011,2,14,True,45,9,ASSIST03,Direct,2710.27,2507.0,121.96,216.82,131.31,241320.0,0.0,0,1.0,1.0,12,False,True,False,0.0372,New,0.0,True
HA00000158,2025-03-29,2025-03,18,12,437,33980,0.48,HO3,2511,1,1,2288,1,58,True,42,1,INTRNL06,Independent,2836.21,2623.49,127.63,425.43,135.09,274560.0,0.0,0,1.0,1.0,12,True,False,False,0.0408,New,0.0,True
HA00000159,2025-06-20,2025-06,18,12,1705,34201,0.39,HO3,2500,1,1,3043,1,1,False,44,9,INTRNL06,Direct,6459.15,5974.71,290.66,516.73,243.77,427637.1,0.0,0,0.4986,0.5,6,False,False,False,0.059,Existing,0.0,False
HA00000160,2025-01-14,2025-01,7,48,1423,77001,0.91,MHO,2511,1,1,2767,1,60,True,42,9,INTRNL06,Direct,2037.71,1884.88,91.7,163.02,111.13,332040.0,0.0,0,0.4986,0.5,6,True,False,False,0.068,Existing,0.0,True
HA00000161,2023-08-01,2023-08,18,48,835,79902,0.11,HO3,2511,1,1,3083,1,36,False,46,6,ASSIST03,Captive,2119.42,1960.46,95.37,211.94,113.58,261243.29,0.0,0,0.4986,0.5,6,True,True,False,0.1095,Recurring,0.0,True
HA00000162,2023-11-13,2023-11,18,12,1220,33401,0.16,HO3,2511,1,2,1532,1,17,False,63,2,INTRNL06,Independent,1716.03,1587.33,77.22,257.4,101.48,306097.15,0.0,0,1.0,1.0,12,False,False,False,0.0326,New,0.0,True
HA00000163,2023-07-11,2023-07,7,12,1187,33980,0.37,MHO,2511,2,1,1911,2,36,True,55,8,ASSIST03,Independent,2784.03,2575.23,125.28,417.6,133.52,414424.62,0.0,0,1.0,1.0,12,False,False,True,0.0172,New,0.0,True
HA00000164,2024-10-09,2024-10,20,18,983,62901,0.31,HO2,2511,6,2,928,2,30,False,37,9,INTRNL06,Independent,1142.19,1056.53,51.4,171.33,84.27,965192.92,0.0,0,1.0,1.0,12,True,True,False,0.1516,Recurring,0.0,True
HA00000165,2023-10-08,2023-10,18,36,1379,10036,0.42,HO3,2511,1,1,1682,2,30,True,56,7,ASSIST03,Captive,1058.83,979.42,47.65,105.88,81.76,208995.07,0.0,0,1.0,1.0,12,False,False,False,0.0016,New,0.0,True
HA00000166,2024-03-06,2024-03,18,12,1242,33156,0.58,HO3,2537,1,2,2016,1,46,True,53,2,INTRNL06,Independent,1865.42,1725.51,83.94,279.81,105.96,260109.76,0.0,0,0.4986,0.5,6,True,True,False,0.0662,New,0.0,True
HA00000167,2024-11-17,2024-11,18,12,943,33139,0.6,HO3,2511,2,3,1329,2,4,False,51,3,INTRNL06,Independent,450.86,417.05,20.29,67.63,63.53,569947.36,0.0,0,0.4986,0.5,6,False,False,False,0.0326,Existing,0.0,True
HA00000168,2025-09-25,2025-09,18,12,1447,33629,0.63,HO3,2511,2,3,1676,1,1,True,23,9,INTRNL06,Captive,1281.91,1185.77,57.69,128.19,88.46,474065.15,0.0,0,1.0,1.0,12,False,False,False,0.0085,New,0.0,False
HA00000169,2025-09-16,2025-09,7,48,277,75215,0.77,MHO,2500,1,1,2432,3,61,False,54,10,INTRNL06,Direct,1706.07,1578.11,76.77,136.49,101.18,476265.69,0.0,0,1.0,1.0,12,False,False,False,0.0907,Recurring,0.0,True
HA00000170,2025-10-03,2025-10,18,12,1561,33060,0.56,HO3,2537,6,2,2597,2,32,False,48,2,ASSIST03,Independent,1429.38,1322.18,64.32,214.41,92.88,386649.76,6966.6,1,1.0,1.0,12,False,False,False,0.0503,Existing,1966.6,True
HA00000171,2025-06-08,2025-06,18,48,711,75063,0.61,HO3,2511,4,1,2414,2,40,True,47,9,INTRNL06,Independent,2515.85,2327.16,113.21,377.38,125.48,1226043.41,0.0,0,0.4986,0.5,6,False,False,False,0.0233,New,0.0,True
HA00000172,2022-07-09,2022-07,18,18,1556,62220,0.75,HO3,2511,2,3,1255,2,28,True,49,9,ASSIST01,Independent,2163.71,2001.43,97.37,324.56,114.91,588411.54,0.0,0,1.0,1.0,12,True,False,False,0.084,Recurring,0.0,True
HA00000173,2025-06-02,2025-06,18,18,974,62701,0.46,HO3,2511,1,1,1980,2,9,True,64,2,INTRNL06,Independent,2047.08,1893.55,92.12,307.06,111.41,1379928.57,0.0,0,1.0,1.0,12,False,False,False,0.0911,Recurring,0.0,True
HA00000174,2025-11-09,2025-11,20,48,1699,75201,0.56,HO2,2511,1,1,2961,1,27,True,54,6,ASSIST03,Independent,2192.6,2028.16,98.67,328.89,115.78,355320.0,0.0,0,1.0,1.0,12,False,True,False,0.0408,New,0.0,True
HA00000175,2025-11-01,2025-11,18,48,814,78702,0.75,HO3,2500,1,2,2991,2,47,False,68,2,INTRNL06,Direct,2702.86,2500.15,121.63,216.23,131.09,248330.92,0.0,0,0.4986,0.5,6,False,True,False,0.1696,Recurring,0.0,True
HA00000176,2025-07-30,2025-07,18,48,1351,78201,0.46,HO3,2511,4,1,2624,1,31,False,34,9,INTRNL06,Independent,1731.85,1601.96,77.93,259.78,101.96,841324.97,0.0,0,1.0,1.0,12,False,False,False,0.1492,Recurring,0.0,True
HA00000177,2023-09-25,2023-09,20,48,1458,76101,0.6,HO2,2500,1,1,1505,1,27,False,23,5,ASSIST03,Captive,1767.5,1634.94,79.54,176.75,103.02,330678.83,0.0,0,1.0,1.0,12,False,True,False,0.0656,New,0.0,False
HA00000178,2023-09-20,2023-09,20,12,1339,34201,0.37,HO2,2500,1,2,2425,2,34,True,68,1,ASSIST03,Independent,1940.04,1794.54,87.3,291.01,108.2,463948.9,7786.81,1,0.4986,0.5,6,False,False,False,0.0321,New,2786.81,True
HA00000179,2024-08-30,2024-08,18,06,666,94601,0.75,HO3,2511,4,1,2675,2,3,False,64,2,ASSIST03,Independent,3394.04,3139.49,152.73,509.11,151.82,1372106.42,1390.26,1,1.0,1.0,12,False,True,False,0.0372,New,0.0,True
HA00000180,2025-07-06,2025-07,20,12,388,33139,0.01,HO2,2537,4,2,2934,1,51,True,32,8,INTRNL06,Captive,4583.14,4239.4,206.24,458.31,187.49,766827.58,0.0,0,1.0,1.0,12,False,False,False,0.0673,Existing,0.0,False
HA00000181,2025-10-14,2025-10,19,26,575,49601,0.46,HO6,2511,2,3,800,1,49,True,52,10,INTRNL06,Independent,1087.7,1006.12,48.95,163.16,82.63,824090.12,0.0,0,0.4986,0.5,6,False,False,False,0.0344,New,0.0,True
HA00000182,2023-12-11,2023-12,7,12,1803,33705,0.64,MHO,2511,1,1,856,2,10,True,40,2,ASSIST03,Captive,1474.17,1363.61,66.34,147.42,94.23,348348.08,1923.04,1,0.4986,0.5,6,False,True,False,0.1141,Existing,0.0,False
HA00000183,2025-12-05,2025-12,18,06,359,93101,0.56,HO3,2537,1,5,1644,2,34,True,38,2,ASSIST03,Independent,1548.81,1432.65,69.7,232.32,96.46,276182.32,7496.35,4,1.0,1.0,12,False,True,False,0.1131,Existing,2496.35,False
HA00000184,2023-10-11,2023-10,18,36,1327,11201,0.36,HO3,2500,6,2,1802,2,46,False,40,5,ASSIST03,Independent,2722.98,2518.76,122.53,408.45,131.69,764678.2,0.0,0,1.0,1.0,12,False,False,False,0.007,New,0.0,False
HA00000185,2022-11-14,2022-11,18,48,1075,78702,0.65,HO3,2511,1,3,1360,1,35,True,36,8,INTRNL06,Independent,2387.95,2208.85,107.46,358.19,121.64,295341.83,0.0,0,0.4986,0.5,6,False,False,False,0.1349,Recurring,0.0,True
HA00000186,2025-06-02,2025-06,19,12,239,34201,0.79,HO6,2500,2,3,2175,2,36,True,46,9,INTRNL06,Captive,2088.73,1932.08,93.99,208.87,112.66,363387.67,0.0,0,0.4986,0.5,6,False,False,False,0.0276,New,0.0,True
HA00000187,2025-06-11,2025-06,18,12,401,33458,0.89,HO3,2511,4,5,800,2,27,True,59,1,ASSIST03,Independent,803.65,743.38,36.16,120.55,74.11,1152539.71,5366.63,1,0.4986,0.5,6,False,False,True,0.0444,New,366.63,True
HA00000188,2023-11-15,2023-11,7,48,1976,77002,0.31,MHO,2511,1,1,1886,1,1,False,48,10,ASSIST01,Independent,2472.9,2287.43,111.28,370.94,124.19,243170.38,0.0,0,1.0,1.0,12,False,False,False,0.0061,New,0.0,True
HA00000189,2023-10-26,2023-10,18,18,1021,60626,0.34,HO3,2511,1,1,1408,1,38,True,48,9,INTRNL06,Independent,1113.7,1030.17,50.12,167.06,83.41,353909.53,0.0,0,1.0,1.0,12,False,False,False,0.1465,Recurring,0.0,True
HA00000190,2025-10-29,2025-10,18,12,1783,33980,0.34,HO3,2500,6,5,3109,1,46,True,53,5,INTRNL06,Independent,4109.21,3801.02,184.91,616.38,173.28,808340.0,0.0,0,1.0,1.0,12,False,False,False,0.0407,New,0.0,True
HA00000191,2025-06-10,2025-06,19,06,729,94102,0.0,HO6,2537,1,3,3705,1,25,False,48,9,INTRNL06,Captive,1912.7,1769.25,86.07,191.27,107.38,368626.84,0.0,0,1.0,1.0,12,False,True,False,0.1384,Recurring,0.0,False
HA00000192,2025-02-10,2025-02,18,36,1336,10002,0.18,HO3,2500,1,1,1617,1,40,False,75,10,INTRNL06,Captive,1168.87,1081.2,52.6,116.89,85.07,298570.91,0.0,0,1.0,1.0,12,False,True,False,0.0615,New,0.0,True
HA00000193,2023-03-18,2023-03,18,48,1677,75201,0.01,HO3,2500,6,5,2835,2,16,True,51,9,INTRNL06,Direct,3216.3,2975.08,144.73,257.3,146.49,1329523.44,0.0,0,1.0,1.0,12,False,True,False,0.1267,Recurring,0.0,True
HA00000194,2023-07-18,2023-07,18,06,168,92101,0.32,HO3,2500,6,1,1698,2,11,True,34,9,INTRNL06,Direct,1423.53,1316.77,64.06,113.88,92.71,1485229.98,0.0,0,0.4986,0.5,6,True,False,False,0.0357,Existing,0.0,True
HA00000195,2025-07-15,2025-07,18,12,1111,33401,0.3,HO3,2537,1,5,2401,2,10,True,39,9,ASSIST01,Independent,2123.97,1964.67,95.58,318.6,113.72,379980.57,0.0,0,1.0,1.0,12,False,False,False,0.0338,Existing,0.0,True
HA00000196,2025-11-10,2025-11,18,12,1568,32801,0.17,HO3,2511,6,1,1963,2,27,True,47,2,ASSIST03,Independent,1241.51,1148.4,55.87,186.23,87.25,669922.1,5351.06,1,0.4986,0.5,6,False,False,False,0.0673,Existing,351.06,True
HA00000197,2025-11-11,2025-11,18,26,238,48912,0.45,HO3,2537,4,1,2168,3,60,True,54,5,ASSIST01,Independent,932.45,862.52,41.96,139.87,77.97,624070.7,0.0,0,1.0,1.0,12,False,False,False,0.0971,Recurring,0.0,True
HA00000198,2025-02-10,2025-02,7,18,351,61265,0.33,MHO,2537,2,1,1364,2,38,False,35,4,ASSIST03,Captive,1310.25,1211.98,58.96,131.02,89.31,746782.12,0.0,0,1.0,1.0,12,False,True,False,0.0697,New,0.0,False
HA00000199,2024-08-09,2024-08,19,36,1320,11354,0.57,HO6,2511,6,1,2268,2,11,False,57,9,INTRNL06,Independent,2694.54,2492.45,121.25,404.18,130.84,746051.83,0.0,0,1.0,1.0,12,True,True,False,0.1863,Recurring,0.0,True
HA00000200,2025-01-09,2025-01,18,36,1843,14604,0.3,HO3,2500,1,5,2473,2,11,True,39,2,INTRNL06,Independent,3023.57,2796.8,136.06,453.54,140.71,312011.51,0.0,0,1.0,1.0,12,False,False,False,0.0635,Existing,0.0,True
HA00000201,2023-11-30,2023-11,18,12,200,32801,0.5,HO3,2511,2,1,2600,1,33,True,38,9,ASSIST03,Independent,4053.56,3749.54,182.41,608.03,171.61,713715.04,7461.64,2,1.0,1.0,12,False,False,False,0.0808,Recurring,2461.64,False
HA00000202,2022-04-23,2022-04,18,48,325,78702,0.43,HO3,2511,1,5,1063,1,43,False,57,10,INTRNL06,Independent,798.33,738.46,35.92,119.75,73.95,428701.81,0.0,0,1.0,1.0,12,False,False,False,0.037,New,0.0,True
