FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00000100,2025-03-26,2025-03,18,36,1142,11201,0.17,HO3,2511,1,1,2415,2,38,True,34,1,ASSIST03,Independent,2925.77,2706.34,131.66,438.87,137.77,402914.91,0.0,0,1.0,1.0,12,False,False,False,0.0968,Recurring,0.0,True
HA00000101,2022-01-15,2022-01,18,48,120,78201,0.81,HO3,2537,1,2,1645,1,43,False,53,9,INTRNL06,Independent,2014.01,1862.96,90.63,302.1,110.42,253580.82,0.0,0,1.0,1.0,12,False,False,False,0.0334,New,0.0,True
HA00000102,2022-03-06,2022-03,18,06,863,94103,0.87,HO3,2511,1,2,1716,1,40,True,46,1,ASSIST03,Independent,922.5,853.31,41.51,138.38,77.68,385004.54,8465.9,1,1.0,1.0,12,False,False,True,0.0195,New,6965.9,False
HA00000103,2023-06-05,2023-06,20,18,1908,60901,0.06,HO2,2511,4,3,2167,2,42,True,52,1,ASSIST03,Independent,1774.53,1641.44,79.85,266.18,103.24,728256.7,2159.05,1,1.0,1.0,12,False,False,False,0.0703,Existing,659.05,True
HA00000104,2025-09-29,2025-09,20,12,1797,33602,0.68,HO2,2511,4,1,1602,1,23,True,26,10,INTRNL06,Captive,3752.23,3470.81,168.85,375.22,162.57,497547.57,0.0,0,1.0,1.0,12,False,False,False,0.0304,New,0.0,False
HA00000105,2025-02-26,2025-02,20,12,847,32901,0.55,HO2,2511,1,1,2312,2,38,False,51,9,INTRNL06,Captive,4506.72,4168.72,202.8,450.67,185.2,456782.39,0.0,0,1.0,1.0,12,True,False,False,0.012,New,0.0,True
HA00000106,2023-10-10,2023-10,18,12,946,33301,0.22,HO3,2511,1,1,2109,1,41,True,35,5,ASSIST01,Captive,2265.42,2095.51,101.94,226.54,117.96,423578.15,32625.87,1,1.0,1.0,12,False,False,False,0.0031,New,31625.87,True
HA00000107,2024-12-22,2024-12,20,12,223,33980,0.43,HO2,2511,6,1,800,1,39,False,53,3,ASSIST03,Independent,1329.98,1230.23,59.85,199.5,89.9,373163.52,0.0,0,0.4986,0.5,6,False,False,False,0.1207,Recurring,0.0,True
HA00000108,2025-03-08,2025-03,19,06,650,92618,0.23,HO6,2511,1,1,2777,1,32,False,51,8,INTRNL06,Independent,5211.3,4820.45,234.51,781.7,206.34,551425.17,0.0,0,1.0,1.0,12,True,True,False,0.0526,New,0.0,True
HA00000109,2023-08-16,2023-08,18,06,776,93311,0.5,HO3,2511,1,1,1837,3,18,True,67,2,ASSIST03,Direct,2289.6,2117.88,103.03,183.17,118.69,278959.61,0.0,0,1.0,1.0,12,False,False,False,0.0435,New,0.0,True
HA00000110,2023-01-27,2023-01,18,12,1719,33602,0.45,HO3,2500,1,5,1872,2,19,True,39,9,INTRNL06,Independent,2888.29,2671.67,129.97,433.24,136.65,484299.15,0.0,0,0.4986,0.5,6,False,False,False,0.0363,Existing,0.0,True
HA00000111,2023-02-23,2023-02,18,12,743,32003,0.79,HO3,2511,1,3,2715,2,47,False,48,7,ASSIST01,Independent,4964.15,4591.84,223.39,744.62,198.92,620979.29,0.0,0,1.0,1.0,12,False,False,True,0.023,New,0.0,True
HA00000112,2022-10-16,2022-10,20,12,1396,32801,0.64,HO2,2511,6,1,2715,2,29,True,43,5,ASSIST01,Captive,3016.86,2790.6,135.76,301.69,140.51,1180296.77,0.0,0,0.4986,0.5,6,False,False,False,0.0125,New,0.0,True
HA00000113,2023-01-14,2023-01,18,26,892,49503,0.02,HO3,2511,1,2,2313,1,29,True,54,3,ASSIST03,Independent,1403.51,1298.25,63.16,210.53,92.11,502009.59,0.0,0,1.0,1.0,12,False,False,False,0.0745,Existing,0.0,True
HA00000114,2022-08-19,2022-08,18,06,875,95008,0.69,HO3,2511,1,1,2229,1,4,False,62,2,ASSIST03,Captive,2195.5,2030.84,98.8,219.55,115.86,381645.06,0.0,0,1.0,1.0,12,False,False,True,0.0099,New,0.0,False
HA00000115,2024-10-14,2024-10,18,06,985,91101,0.77,HO3,2511,2,5,2256,2,16,True,43,9,INTRNL06,Direct,2667.59,2467.52,120.04,213.41,130.03,949468.6,0.0,0,1.0,1.0,12,False,False,False,0.0569,Existing,0.0,True
HA00000116,2022-02-10,2022-02,18,48,1996,75201,0.21,HO3,2500,4,2,1818,2,21,False,35,9,INTRNL06,Independent,1877.12,1736.34,84.47,281.57,106.31,461930.58,0.0,0,1.0,1.0,12,False,False,False,0.0697,Existing,0.0,True
HA00000117,2024-11-17,2024-11,18,48,894,76101,0.34,HO3,2511,1,3,1458,2,2,True,34,9,INTRNL06,Independent,1068.69,988.54,48.09,160.3,82.06,269196.58,15921.49,1,1.0,1.0,12,False,False,False,0.0435,New,15171.49,False
HA00000118,2022-05-15,2022-05,18,12,1947,32801,0.87,HO3,2500,1,3,1566,1,2,False,47,8,INTRNL06,Direct,1696.77,1569.51,76.35,135.74,100.9,193419.01,0.0,0,1.0,1.0,12,False,False,False,0.1173,Recurring,0.0,True
HA00000119,2022-07-20,2022-07,18,26,258,48198,0.37,HO3,2500,1,1,1864,1,35,True,45,6,ASSIST01,Independent,1273.74,1178.21,57.32,191.06,88.21,238165.42,0.0,0,1.0,1.0,12,False,False,False,0.0404,Existing,0.0,True
HA00000120,2024-02-19,2024-02,19,36,683,10304,0.81,HO6,2500,1,2,2468,1,28,True,35,2,ASSIST03,Direct,1775.76,1642.58,79.91,142.06,103.27,388537.57,0.0,0,1.0,1.0,12,False,False,False,0.075,Existing,0.0,True
HA00000121,2024-07-18,2024-07,18,06,380,93001,0.27,HO3,2500,1,3,3448,1,41,False,52,10,INTRNL06,Independent,3353.24,3101.75,150.9,502.99,150.6,483949.24,0.0,0,1.0,1.0,12,False,False,False,0.0468,Existing,0.0,True
HA00000122,2024-11-22,2024-11,19,06,927,94102,0.64,HO6,2511,1,1,2727,2,3,False,51,2,ASSIST03,Independent,4798.58,4438.69,215.94,719.79,193.96,305866.82,13351.9,1,1.0,1.0,12,False,False,False,0.0665,Existing,11851.9,True
HA00000123,2024-12-07,2024-12,18,48,172,75063,0.16,HO3,2537,1,1,800,2,64,True,54,2,ASSIST03,Captive,1011.26,935.42,45.51,101.13,80.34,109298.95,0.0,0,0.4986,0.5,6,False,False,True,0.0261,New,0.0,True
HA00000124,2023-05-18,2023-05,7,12,653,33602,0.8,MHO,2500,6,1,2589,1,40,True,41,2,ASSIST03,Independent,1907.47,1764.41,85.84,286.12,107.22,1129740.8,29859.87,3,1.0,1.0,12,True,False,True,0.0971,Recurring,27859.87,False
HA00000125,2023-02-11,2023-02,18,12,911,33705,0.81,HO3,2511,2,1,1000,1,21,False,23,10,INTRNL06,Captive,1617.36,1496.06,72.78,161.74,98.52,220861.96,0.0,0,1.0,1.0,12,False,False,False,0.0504,Existing,0.0,True
HA00000126,2024-03-15,2024-03,19,48,1870,76102,0.65,HO6,2500,1,1,2114,1,36,True,36,7,ASSIST01,Direct,2302.6,2129.91,103.62,184.21,119.08,319299.58,0.0,0,1.0,1.0,12,False,False,False,0.0494,Existing,0.0,True
HA00000127,2022-04-09,2022-04,18,12,1124,33629,0.67,HO3,2500,1,1,1398,1,52,True,28,2,ASSIST03,Independent,1674.7,1549.1,75.36,251.2,100.24,307449.77,0.0,0,1.0,1.0,12,False,True,True,0.1863,Recurring,0.0,True
HA00000128,2023-11-15,2023-11,20,12,1735,33980,0.62,HO2,2500,1,1,1472,1,8,True,27,9,INTRNL06,Direct,1416.04,1309.84,63.72,113.28,92.48,265823.41,0.0,0,1.0,1.0,12,False,False,False,0.0459,Existing,0.0,True
HA00000129,2023-12-27,2023-12,7,06,321,94601,0.39,MHO,2500,6,1,2409,2,33,False,47,9,INTRNL06,Independent,2274.58,2103.99,102.36,341.19,118.24,875660.32,0.0,0,1.0,1.0,12,False,False,False,0.1296,Recurring,0.0,True
HA00000130,2024-08-18,2024-08,18,18,1236,62701,0.01,HO3,2500,1,1,1364,1,31,False,68,9,INTRNL06,Independent,1042.87,964.65,46.93,156.43,81.29,232683.47,0.0,0,1.0,1.0,12,False,False,False,0.0598,Existing,0.0,True
HA00000131,2023-09-05,2023-09,19,18,921,60510,0.15,HO6,2537,1,1,1180,2,56,True,21,3,ASSIST03,Independent,985.47,911.56,44.35,147.82,79.56,141600.0,0.0,0,1.0,1.0,12,False,False,False,0.0105,New,0.0,False
HA00000132,2023-10-05,2023-10,18,12,341,33705,0.34,HO3,2500,1,5,2592,1,41,True,41,2,ASSIST03,Independent,2752.98,2546.51,123.88,412.95,132.59,434137.39,0.0,0,1.0,1.0,12,True,False,False,0.0221,New,0.0,False
HA00000133,2024-10-25,2024-10,18,12,1491,33060,0.79,HO3,2511,6,5,2863,1,38,True,52,3,ASSIST01,Captive,3773.77,3490.74,169.82,377.38,163.21,2397469.01,0.0,0,1.0,1.0,12,False,False,False,0.05,Existing,0.0,True
HA00000134,2025-05-26,2025-05,18,06,337,94103,0.32,HO3,2500,1,1,2858,2,21,True,43,5,ASSIST01,Independent,2418.04,2236.69,108.81,362.71,122.54,405403.83,0.0,0,1.0,1.0,12,False,False,False,0.0054,New,0.0,True
HA00000135,2023-05-18,2023-05,18,36,1905,10950,0.05,HO3,2511,6,2,2726,3,52,False,21,2,ASSIST03,Captive,3841.35,3553.25,172.86,384.14,165.24,2022312.54,0.0,0,0.4986,0.5,6,False,False,True,0.0297,New,0.0,True
HA00000136,2024-02-06,2024-02,18,26,1948,48823,0.14,HO3,2511,1,2,3855,1,35,False,73,3,ASSIST01,Captive,2521.7,2332.57,113.48,252.17,125.65,1108350.33,0.0,0,0.4986,0.5,6,False,False,True,0.0904,Recurring,0.0,True
HA00000137,2023-02-02,2023-02,7,18,653,60602,0.02,MHO,2511,6,1,2011,1,1,False,62,10,INTRNL06,Independent,1949.8,1803.56,87.74,292.47,108.49,710128.57,0.0,0,1.0,1.0,12,False,False,False,0.0169,New,0.0,True
HA00000138,2024-05-20,2024-05,19,06,1427,95816,0.31,HO6,2511,1,1,1542,2,28,True,45,4,ASSIST01,Independent,1923.67,1779.39,86.57,288.55,107.71,291484.17,0.0,0,1.0,1.0,12,True,False,False,0.0487,Existing,0.0,True
HA00000139,2024-03-05,2024-03,20,12,337,33602,0.18,HO2,2537,1,1,3053,1,11,True,45,2,ASSIST03,Captive,3379.74,3126.26,152.09,337.97,151.39,397350.16,0.0,0,1.0,1.0,12,False,False,False,0.0375,Existing,0.0,True
HA00000140,2023-01-28,2023-01,18,12,679,33629,0.34,HO3,2537,2,1,2676,2,42,True,48,9,INTRNL06,Direct,4157.92,3846.08,187.11,332.63,174.74,499325.12,0.0,0,1.0,1.0,12,False,True,False,0.1755,Recurring,0.0,True
HA00000141,2022-07-26,2022-07,18,12,1649,33980,0.17,HO3,2511,6,1,1843,1,25,True,61,9,INTRNL06,Independent,3213.8,2972.77,144.62,482.07,146.41,877012.18,0.0,0,0.4986,0.5,6,False,False,False,0.0274,New,0.0,True
HA00000142,2024-11-04,2024-11,18,06,1309,95008,0.27,HO3,2500,4,1,2134,3,38,True,32,7,ASSIST01,Independent,2659.28,2459.83,119.67,398.89,129.78,626511.68,0.0,0,1.0,1.0,12,False,False,False,0.0512,Existing,0.0,True
HA00000143,2024-06-10,2024-06,19,12,1035,33060,0.76,HO6,2511,1,1,2907,2,44,False,46,9,INTRNL06,Independent,3503.27,3240.52,157.65,525.49,155.1,597900.22,0.0,0,0.4986,0.5,6,False,True,False,0.1292,Recurring,0.0,True
HA00000144,2024-05-13,2024-05,18,36,912,10304,0.24,HO3,2500,6,2,1491,1,20,False,33,9,INTRNL06,Independent,2017.21,1865.92,90.77,302.58,110.52,1025188.71,0.0,0,1.0,1.0,12,False,False,False,0.0358,Existing,0.0,True
HA00000145,2024-01-13,2024-01,18,06,903,94501,0.53,HO3,2511,1,1,2963,2,1,False,53,10,INTRNL06,Captive,1899.4,1756.95,85.47,189.94,106.98,476460.71,0.0,0,1.0,1.0,12,False,False,False,0.1122,Recurring,0.0,True
HA00000146,2025-06-18,2025-06,20,12,1554,33139,0.51,HO2,2500,1,2,2458,1,39,True,46,10,INTRNL06,Direct,2342.81,2167.1,105.43,187.42,120.28,465248.75,0.0,0,1.0,1.0,12,False,False,False,0.0407,Existing,0.0,True
HA00000147,2023-07-18,2023-07,18,18,102,60615,0.37,HO3,2500,2,1,2844,2,39,True,55,2,ASSIST03,Independent,4861.84,4497.2,218.78,729.28,195.86,442336.52,0.0,0,1.0,1.0,12,False,False,False,0.0766,Existing,0.0,True
HA00000148,2024-10-17,2024-10,18,48,1309,77840,0.19,HO3,2500,1,1,1098,1,1,True,37,7,ASSIST01,Independent,1505.85,1392.91,67.76,225.88,95.18,203442.9,0.0,0,0.4986,0.5,6,True,True,False,0.0589,New,0.0,True
HA00000149,2022-04-06,2022-04,19,18,1079,60301,0.21,HO6,2537,2,2,2536,1,25,True,51,9,INTRNL06,Direct,1650.79,1526.98,74.29,132.06,99.52,478799.91,0.0,0,1.0,1.0,12,False,True,False,0.0874,Existing,0.0,True
HA00000150,2023-04-30,2023-04,19,18,1501,60901,0.41,HO6,2500,1,2,986,2,47,True,44,3,ASSIST03,Independent,568.77,526.11,25.59,85.32,67.06,185567.99,0.0,0,1.0,1.0,12,False,True,False,0.0722,Existing,0.0,True
HA00000151,2025-12-01,2025-12,19,12,169,32901,0.86,HO6,2537,1,1,3174,1,18,True,47,9,INTRNL06,Direct,2671.62,2471.25,120.22,213.73,130.15,451913.27,0.0,0,0.4986,0.5,6,False,True,False,0.0771,Existing,0.0,True
HA00000152,2022-08-19,2022-08,18,48,376,75215,0.39,HO3,2511,1,3,2265,1,15,False,52,9,INTRNL06,Direct,1835.0,1697.38,82.58,146.8,105.05,455045.45,0.0,0,0.4986,0.5,6,False,True,False,0.1007,Existing,0.0,True
HA00000153,2024-01-19,2024-01,18,12,702,32901,0.6,HO3,2500,6,1,1972,2,45,False,53,5,ASSIST01,Direct,2765.03,2557.65,124.43,221.2,132.95,867573.98,0.0,0,1.0,1.0,12,False,True,False,0.161,Recurring,0.0,True
HA00000154,2025-04-09,2025-04,18,36,1089,10019,0.35,HO3,2500,1,1,1548,2,20,False,66,6,ASSIST01,Independent,1066.38,986.4,47.99,159.96,81.99,185720.85,0.0,0,1.0,1.0,12,False,True,False,0.115,Existing,0.0,True
HA00000155,2023-06-25,2023-06,19,48,538,76101,0.18,HO6,2511,2,1,800,1,42,False,47,4,ASSIST01,Captive,781.06,722.48,35.15,78.11,73.43,154359.24,2603.49,1,1.0,1.0,12,False,True,False,0.1262,Recurring,1603.49,True
HA00000156,2024-11-25,2024-11,18,18,497,60901,0.33,HO3,2537,1,1,3932,2,52,True,43,9,INTRNL06,Independent,3900.55,3608.01,175.52,585.08,167.02,691125.65,0.0,0,1.0,1.0,12,False,True,False,0.1041,Existing,0.0,True
HA00000157,2023-06-09,2023-06,18,12,530,33458,0.77,HO3,2511,1,1,2011,2,14,True,45,2,ASSIST03,Direct,3163.87,2926.58,142.37,253.11,144.92,456486.42,0.0,0,1.0,1.0,12,False,True,True,0.0372,New,0.0,False
HA00000158,2025-03-29,2025-03,18,06,437,93311,0.38,HO3,2511,1,1,2288,1,58,True,42,9,INTRNL06,Independent,2899.11,2681.68,130.46,434.87,136.97,466745.42,0.0,0,1.0,1.0,12,True,False,False,0.0408,New,0.0,True
HA00000159,2025-06-20,2025-06,18,26,1705,48823,0.06,HO3,2500,1,1,3043,1,1,False,44,9,INTRNL06,Direct,5329.61,4929.89,239.83,426.37,209.89,713441.38,0.0,0,0.4986,0.5,6,False,False,False,0.059,Existing,0.0,True
HA00000160,2025-01-14,2025-01,7,06,1423,93001,0.14,MHO,2511,1,1,2767,1,60,True,42,9,INTRNL06,Direct,2780.81,2572.25,125.14,222.46,133.42,737544.29,0.0,0,0.4986,0.5,6,True,False,False,0.068,Existing,0.0,True
HA00000161,2023-08-01,2023-08,18,12,835,33301,0.97,HO3,2511,1,1,3083,1,36,False,46,3,ASSIST03,Captive,3077.8,2846.96,138.5,307.78,142.33,314705.17,0.0,0,0.4986,0.5,6,True,True,False,0.1095,Recurring,0.0,True
HA00000162,2023-11-13,2023-11,18,06,1220,95008,0.74,HO3,2511,1,2,1532,1,17,False,63,9,INTRNL06,Independent,2326.56,2152.07,104.7,348.98,119.8,346304.21,0.0,0,1.0,1.0,12,False,False,False,0.0326,New,0.0,True
HA00000163,2023-07-11,2023-07,7,12,1187,32901,0.59,MHO,2511,2,1,1911,2,36,True,55,2,ASSIST03,Independent,1446.62,1338.12,65.1,216.99,93.4,403693.43,0.0,0,1.0,1.0,12,False,False,True,0.0172,New,0.0,True
HA00000164,2024-10-09,2024-10,20,12,983,33602,0.72,HO2,2511,6,2,928,2,30,False,37,10,INTRNL06,Independent,1815.81,1679.62,81.71,272.37,104.47,482830.01,0.0,0,1.0,1.0,12,True,True,False,0.1516,Recurring,0.0,True
HA00000165,2023-10-08,2023-10,18,48,1379,77002,0.17,HO3,2511,1,1,1682,2,30,True,56,2,ASSIST03,Captive,858.03,793.68,38.61,85.8,75.74,282905.96,0.0,0,1.0,1.0,12,False,False,False,0.0016,New,0.0,True
HA00000166,2024-03-06,2024-03,18,12,1242,33629,0.68,HO3,2537,1,2,2016,1,46,True,53,9,INTRNL06,Independent,4944.34,4573.51,222.5,741.65,198.33,370477.6,0.0,0,0.4986,0.5,6,True,True,False,0.0662,New,0.0,True
HA00000167,2024-11-17,2024-11,18,36,943,10007,0.17,HO3,2511,2,3,1329,2,4,False,51,9,INTRNL06,Independent,939.73,869.25,42.29,140.96,78.19,298352.17,0.0,0,0.4986,0.5,6,False,False,False,0.0326,Existing,0.0,True
HA00000168,2025-09-25,2025-09,18,48,1447,77845,0.73,HO3,2511,2,3,1676,1,1,True,23,9,INTRNL06,Captive,1924.1,1779.79,86.58,192.41,107.72,591038.45,0.0,0,1.0,1.0,12,False,False,False,0.0085,New,0.0,False
HA00000169,2025-09-16,2025-09,7,36,277,10304,0.56,MHO,2500,1,1,2432,3,61,False,54,9,INTRNL06,Direct,2307.08,2134.05,103.82,184.57,119.21,469555.3,0.0,0,1.0,1.0,12,False,False,False,0.0907,Recurring,0.0,True
HA00000170,2025-10-03,2025-10,18,12,1561,34201,0.23,HO3,2537,6,2,2597,2,32,False,48,2,ASSIST03,Independent,6042.08,5588.92,271.89,906.31,231.26,834850.92,16842.26,1,1.0,1.0,12,False,False,True,0.0503,Existing,15842.26,False
HA00000171,2025-06-08,2025-06,18,12,711,32205,0.44,HO3,2511,4,1,2414,2,40,True,47,9,INTRNL06,Independent,2060.61,1906.06,92.73,309.09,111.82,684277.87,0.0,0,0.4986,0.5,6,False,False,False,0.0233,New,0.0,False
HA00000172,2022-07-09,2022-07,18,12,1556,33980,0.37,HO3,2511,2,3,1255,2,28,True,49,5,ASSIST01,Independent,1467.47,1357.41,66.04,220.12,94.02,184711.52,0.0,0,1.0,1.0,12,True,False,False,0.084,Recurring,0.0,True
HA00000173,2025-06-02,2025-06,18,12,974,33004,0.24,HO3,2511,1,1,1980,2,9,True,64,8,INTRNL06,Independent,2097.89,1940.55,94.41,314.68,112.94,366937.07,0.0,0,1.0,1.0,12,False,False,False,0.0911,Recurring,0.0,True
HA00000174,2025-11-09,2025-11,20,48,1699,76101,0.72,HO2,2511,1,1,2961,1,27,True,54,2,ASSIST03,Independent,3018.62,2792.22,135.84,452.79,140.56,562338.69,0.0,0,1.0,1.0,12,False,True,True,0.0408,New,0.0,False
HA00000175,2025-11-01,2025-11,18,06,814,93311,0.22,HO3,2500,1,2,2991,2,47,False,68,10,INTRNL06,Direct,3129.44,2894.73,140.82,250.36,143.88,941734.97,0.0,0,0.4986,0.5,6,False,True,False,0.1696,Recurring,0.0,True
HA00000176,2025-07-30,2025-07,18,26,1351,48503,0.19,HO3,2511,4,1,2624,1,31,False,34,9,INTRNL06,Independent,1960.45,1813.42,88.22,294.07,108.81,902810.84,0.0,0,1.0,1.0,12,False,False,False,0.1492,Recurring,0.0,True
HA00000177,2023-09-25,2023-09,20,48,1458,79901,0.9,HO2,2500,1,1,1505,1,27,False,23,3,ASSIST03,Captive,1493.86,1381.82,67.22,149.39,94.82,213961.38,0.0,0,1.0,1.0,12,False,True,False,0.0656,New,0.0,True
HA00000178,2023-09-20,2023-09,20,12,1339,33060,0.44,HO2,2500,1,2,2425,2,34,True,68,2,ASSIST03,Independent,4187.21,3873.17,188.42,628.08,175.62,556520.52,858.03,1,0.4986,0.5,6,False,False,False,0.0321,New,0.0,True
HA00000179,2024-08-30,2024-08,18,12,666,33125,0.86,HO3,2511,4,1,2675,2,3,False,64,3,ASSIST03,Independent,4958.29,4586.42,223.12,743.74,198.75,1004750.96,5163.16,1,1.0,1.0,12,False,True,False,0.0372,New,3663.16,True
HA00000180,2025-07-06,2025-07,20,18,388,60402,0.4,HO2,2537,4,2,2934,1,51,True,32,9,INTRNL06,Captive,3697.43,3420.12,166.38,369.74,160.92,936559.4,0.0,0,1.0,1.0,12,False,False,False,0.0673,Existing,0.0,True
HA00000181,2025-10-14,2025-10,19,06,575,94501,0.58,HO6,2511,2,3,800,1,49,True,52,9,INTRNL06,Independent,1120.63,1036.58,50.43,168.09,83.62,221115.67,0.0,0,0.4986,0.5,6,False,False,False,0.0344,New,0.0,True
HA00000182,2023-12-11,2023-12,7,36,1803,14201,0.52,MHO,2511,1,1,856,2,10,True,40,3,ASSIST03,Captive,565.5,523.09,25.45,56.55,66.96,237389.23,25177.23,1,0.4986,0.5,6,False,True,False,0.1141,Existing,23677.23,True
HA00000183,2025-12-05,2025-12,18,12,359,33139,0.69,HO3,2537,1,5,1644,2,34,True,38,1,ASSIST03,Independent,1825.44,1688.53,82.14,273.82,104.76,317162.89,25113.21,4,1.0,1.0,12,False,True,True,0.1131,Existing,24113.21,False
HA00000184,2023-10-11,2023-10,18,12,1327,33458,0.18,HO3,2500,6,2,1802,2,46,False,40,1,ASSIST03,Independent,2126.76,1967.25,95.7,319.01,113.8,998012.61,0.0,0,1.0,1.0,12,False,False,False,0.007,New,0.0,True
HA00000185,2022-11-14,2022-11,18,12,1075,33401,0.45,HO3,2511,1,3,1360,1,35,True,36,10,INTRNL06,Independent,1773.69,1640.66,79.82,266.05,103.21,241992.83,0.0,0,0.4986,0.5,6,False,False,False,0.1349,Recurring,0.0,True
HA00000186,2025-06-02,2025-06,19,18,239,60201,0.11,HO6,2500,2,3,2175,2,36,True,46,9,INTRNL06,Captive,1104.91,1022.04,49.72,110.49,83.15,422168.19,0.0,0,0.4986,0.5,6,False,False,False,0.0276,New,0.0,True
HA00000187,2025-06-11,2025-06,18,12,401,32205,0.7,HO3,2511,4,5,800,2,27,True,59,2,ASSIST03,Independent,1616.32,1495.1,72.73,242.45,98.49,373218.37,4944.53,1,0.4986,0.5,6,False,False,True,0.0444,New,3444.53,False
HA00000188,2023-11-15,2023-11,7,06,1976,94103,0.54,MHO,2511,1,1,1886,1,1,False,48,4,ASSIST01,Independent,1400.24,1295.22,63.01,210.04,92.01,371439.44,0.0,0,1.0,1.0,12,False,False,False,0.0061,New,0.0,True
HA00000189,2023-10-26,2023-10,18,48,1021,78701,0.32,HO3,2511,1,1,1408,1,38,True,48,9,INTRNL06,Independent,1372.72,1269.77,61.77,205.91,91.18,382743.11,0.0,0,1.0,1.0,12,False,False,False,0.1465,Recurring,0.0,True
HA00000190,2025-10-29,2025-10,18,48,1783,78201,0.57,HO3,2500,6,5,3109,1,46,True,53,9,INTRNL06,Independent,2741.58,2535.96,123.37,411.24,132.25,1768722.11,0.0,0,1.0,1.0,12,False,False,False,0.0407,New,0.0,False
HA00000191,2025-06-10,2025-06,19,12,729,32801,0.53,HO6,2537,1,3,3705,1,25,False,48,9,INTRNL06,Captive,3452.28,3193.36,155.35,345.23,153.57,439656.28,0.0,0,1.0,1.0,12,False,True,False,0.1384,Recurring,0.0,True
HA00000192,2025-02-10,2025-02,18,06,1336,92618,0.23,HO3,2500,1,1,1617,1,40,False,75,9,INTRNL06,Captive,1263.24,1168.5,56.85,126.32,87.9,307368.7,0.0,0,1.0,1.0,12,False,True,False,0.0615,New,0.0,True
HA00000193,2023-03-18,2023-03,18,12,1677,33060,0.93,HO3,2500,6,5,2835,2,16,True,51,9,INTRNL06,Direct,3388.33,3134.21,152.47,271.07,151.65,1293136.76,0.0,0,1.0,1.0,12,False,True,False,0.1267,Recurring,0.0,True
HA00000194,2023-07-18,2023-07,18,26,168,48823,0.65,HO3,2500,6,1,1698,2,11,True,34,9,INTRNL06,Direct,961.86,889.72,43.28,76.95,78.86,741994.18,0.0,0,0.4986,0.5,6,True,False,False,0.0357,Existing,0.0,True
HA00000195,2025-07-15,2025-07,18,12,1111,33004,0.77,HO3,2537,1,5,2401,2,10,True,39,4,ASSIST01,Independent,3503.24,3240.5,157.65,525.49,155.1,378689.77,0.0,0,1.0,1.0,12,False,False,False,0.0338,Existing,0.0,True
HA00000196,2025-11-10,2025-11,18,12,1568,33125,0.89,HO3,2511,6,1,1963,2,27,True,47,2,ASSIST03,Independent,2047.08,1893.55,92.12,307.06,111.41,870213.56,3888.94,1,0.4986,0.5,6,False,False,False,0.0673,Existing,2388.94,True
HA00000197,2025-11-11,2025-11,18,48,238,78201,0.27,HO3,2537,4,1,2168,3,60,True,54,5,ASSIST01,Independent,2874.74,2659.13,129.36,431.21,136.24,459802.04,0.0,0,1.0,1.0,12,False,False,False,0.0971,Recurring,0.0,True
HA00000198,2025-02-10,2025-02,7,36,351,11530,0.13,MHO,2537,2,1,1364,2,38,False,35,3,ASSIST03,Captive,1337.81,1237.47,60.2,133.78,90.13,276341.59,0.0,0,1.0,1.0,12,False,True,False,0.0697,New,0.0,True
HA00000199,2024-08-09,2024-08,19,12,1320,32801,0.93,HO6,2511,6,1,2268,2,11,False,57,9,INTRNL06,Independent,5046.38,4667.9,227.09,756.96,201.39,1558271.31,0.0,0,1.0,1.0,12,True,True,False,0.1863,Recurring,0.0,True
HA00000200,2025-01-09,2025-01,18,48,1843,75201,0.87,HO3,2500,1,5,2473,2,11,True,39,8,INTRNL06,Independent,3945.25,3649.36,177.54,591.79,168.36,551348.11,0.0,0,1.0,1.0,12,False,False,True,0.0635,Existing,0.0,False
HA00000201,2023-11-30,2023-11,18,12,200,33156,0.59,HO3,2511,2,1,2600,1,33,True,38,2,ASSIST03,Independent,2728.31,2523.69,122.77,409.25,131.85,459613.76,9518.27,2,1.0,1.0,12,False,False,True,0.0808,Recurring,8018.27,True
HA00000202,2022-04-23,2022-04,18,12,325,33004,0.36,HO3,2511,1,5,1063,1,43,False,57,9,INTRNL06,Independent,887.91,821.32,39.96,133.19,76.64,202630.71,0.0,0,1.0,1.0,12,False,False,False,0.037,New,0.0,True
